TIME_S,ENGINE_RPM,CYLINDER_HEAD_TEMP,ENGINE_BLOCK_TEMP,EXHAUST_GAS_TEMP,OIL_TEMP,OIL_PRESSURE,OIL_LEVEL,FUEL_FLOW,FUEL_PRESSURE,INJECTION_TIMING,AFR_GUAGE,MANIFOLD_PRESSURE,CARB_AIR_INTAKE_PRESSURE,BAROMETRIC PRESSURE,FLYING_ALT,TEMPARATURE,HUMIDITY,FIRE,BATT_VOLT,BATT_AMP,PROP_RPM,PROPELLER_TORQUE,COOLANT_FLOW_RATE,COOLANT_TEMP,COOLANT_PRESSURE,COOLANT_LEVEL,ENGINE_RUNTIME,ENGINE_MOUNT_VIBRATION,ALTERNATOR_VOLT,ALTERNATOR_AMP,ALTERNATOR_TEMP,STARTER_MOTOR_AMP,TURBO_TARGET_BOOST_PRESSURE,TURBO_SHAFT_SPEED,EXHAUST_BACKPRESSURE,FUEL_LEVEL,FUEL_TEMP,G_FORCE,AIRSPEED,THROTTLE_POSITION
85.35,1835.6,63.54,58.11,453.01,60.79,1.044,95.14,7.07,0.177,11.65,14.45,30.89,59.6,982.79,850.2,13.33,53.63,0,26.84,1.51,754.9,11.62,8.98,57.9,0.43,96.33,445.35,0.569,27.16,6.94,44.23,0.0,0.88,32031.0,11.84,81.919,17.19,1.007,40.0,8.31
85.366667,1830.9,63.54,58.33,454.16,60.48,1.042,95.13,6.9,0.178,11.72,14.57,31.05,59.8,982.8,850.3,13.34,53.41,0,26.88,1.38,752.0,11.69,8.75,57.97,0.417,96.33,445.37,0.4,27.18,6.93,44.58,0.0,0.9,31836.0,12.16,81.919,17.63,1.007,40.0,8.29
85.383333,1825.1,64.08,58.26,450.21,60.32,1.057,95.17,7.01,0.181,11.66,14.65,30.95,59.91,982.95,850.2,13.3,53.83,0,26.89,1.17,749.6,11.01,8.7,57.87,0.431,96.32,445.38,0.4,27.2,7.14,44.26,0.0,0.88,32171.0,12.13,81.919,17.8,1.005,40.0,8.24
85.4,1820.6,64.5,58.11,451.84,60.53,1.028,95.18,7.08,0.184,11.81,14.67,30.96,59.44,982.9,850.0,13.28,53.83,0,26.91,1.16,747.9,10.39,9.08,57.7,0.427,96.34,445.4,0.4,27.22,7.29,43.69,0.0,0.86,32247.0,11.84,81.919,17.92,1.006,40.0,8.17
85.416667,1828.7,63.93,58.18,450.46,60.51,0.975,95.19,6.97,0.187,11.66,14.61,30.76,59.23,982.85,850.0,13.26,53.56,0,26.9,1.39,752.1,10.47,8.79,57.58,0.438,96.35,445.42,0.4,27.22,7.37,43.65,0.0,0.83,32312.0,11.42,81.919,17.9,0.999,40.0,8.18
85.433333,1824.5,64.46,58.67,449.08,60.79,0.972,95.18,6.94,0.187,11.56,14.43,30.78,59.33,982.82,850.0,13.27,53.81,0,26.91,1.17,749.7,10.9,8.48,57.83,0.423,96.37,445.43,0.4,27.24,7.38,43.6,0.0,0.82,32056.0,11.43,81.919,18.08,0.996,40.0,8.19
85.45,1824.1,64.37,58.49,450.3,60.67,0.995,95.19,6.73,0.189,11.55,14.4,30.68,59.7,982.9,850.0,13.28,54.11,0,26.89,1.17,749.2,11.31,8.65,57.63,0.422,96.38,445.45,0.4,27.21,6.87,44.03,0.0,0.8,32259.0,11.39,81.919,18.27,1.004,40.0,8.26
85.466667,1824.7,64.61,58.53,450.7,60.82,0.991,95.2,6.81,0.19,11.66,14.28,30.7,59.4,982.89,850.0,13.23,53.82,0,26.89,1.09,749.2,11.11,8.65,57.79,0.411,96.34,445.47,0.4,27.21,6.78,43.7,0.0,0.81,32209.0,11.67,81.919,18.2,1.001,40.0,8.3
85.483333,1827.6,64.79,58.31,459.46,60.84,0.992,95.19,6.83,0.195,11.66,14.4,30.5,59.34,982.88,850.0,13.23,53.58,0,26.9,1.22,750.4,10.76,8.55,57.77,0.417,96.35,445.48,0.4,27.21,6.32,43.77,0.0,0.82,31972.0,11.79,81.919,17.89,1.003,40.0,8.32
85.5,1831.8,64.45,58.77,454.73,60.74,1.002,95.17,6.67,0.191,11.74,14.34,30.54,59.59,982.79,850.0,13.28,53.32,0,26.95,1.43,751.3,10.47,8.45,57.44,0.411,96.33,445.5,0.449,27.23,6.59,43.74,0.0,0.83,31779.0,11.98,81.919,18.31,1.002,40.0,8.3
85.516667,1829.3,64.09,58.69,454.33,60.53,0.906,95.14,6.9,0.19,11.62,14.56,30.54,59.71,982.83,850.0,13.32,53.62,0,26.95,1.53,750.5,10.68,8.16,57.38,0.422,96.34,445.52,0.51,27.23,7.0,44.02,0.0,0.81,31350.0,12.11,81.919,17.98,1.006,40.0,8.29
85.533333,1823.0,64.35,58.77,453.65,60.36,0.906,95.14,6.87,0.192,11.53,14.47,30.73,59.88,982.8,850.0,13.33,53.66,0,26.94,1.57,749.0,10.14,8.43,57.51,0.424,96.34,445.53,0.769,27.24,6.73,44.11,0.0,0.83,31236.0,12.09,81.919,17.81,1.007,40.0,8.25
85.55,1832.8,64.71,58.42,457.75,60.45,0.939,95.14,7.01,0.19,11.59,14.4,30.63,60.14,982.73,850.2,13.29,53.94,0,26.95,1.51,752.3,10.01,8.31,57.42,0.432,96.3,445.55,0.803,27.25,6.74,44.21,0.0,0.82,31291.0,12.08,81.919,17.66,1.008,40.0,8.16
85.566667,1833.5,64.51,58.43,454.73,60.56,0.99,95.11,7.18,0.191,11.63,14.53,30.53,59.8,982.71,850.1,13.32,53.16,0,26.93,1.53,753.0,10.0,8.36,57.44,0.449,96.32,445.57,0.864,27.22,7.03,44.91,0.0,0.85,31611.0,12.19,81.919,17.78,1.012,40.0,8.07
85.583333,1832.5,64.71,58.29,455.3,60.9,0.97,95.14,7.05,0.194,11.69,14.25,30.58,59.68,982.69,850.2,13.3,52.92,0,26.9,0.87,753.6,10.0,8.32,57.43,0.428,96.29,445.58,0.788,27.19,6.89,45.1,0.0,0.83,31815.0,12.38,81.919,17.64,1.012,40.0,7.96
85.6,1812.1,64.77,57.75,460.34,60.54,0.924,95.15,7.06,0.193,11.69,14.36,30.7,59.1,982.69,850.1,13.3,52.84,0,26.93,0.63,744.3,10.47,8.56,57.45,0.44,96.33,445.6,0.545,27.19,7.35,45.74,0.0,0.82,32709.0,12.07,81.919,17.75,1.004,40.0,7.85
85.616667,1816.9,64.56,57.75,454.09,60.73,0.943,95.18,6.9,0.189,11.66,14.57,30.6,59.25,982.76,850.1,13.32,52.53,0,26.95,0.61,744.6,10.17,8.85,57.66,0.436,96.3,445.62,0.653,27.22,6.87,46.2,0.0,0.82,32796.0,12.02,81.919,17.8,1.001,40.0,7.72
85.633333,1812.4,64.74,57.87,453.17,60.74,0.918,95.19,7.02,0.189,11.75,14.59,30.69,59.47,982.85,850.2,13.31,52.53,0,26.92,0.56,742.2,10.51,8.82,57.54,0.429,96.29,445.63,0.519,27.22,7.16,46.25,0.0,0.86,32418.0,12.44,81.919,17.69,1.007,40.0,7.64
85.65,1806.1,65.09,58.2,453.11,60.72,0.93,95.17,6.99,0.189,11.99,14.6,30.67,59.31,983.04,850.0,13.34,52.17,0,26.92,0.78,740.0,10.62,8.38,57.37,0.428,96.28,445.65,0.697,27.23,7.07,45.86,0.0,0.85,32087.0,12.14,81.919,17.64,1.011,40.0,7.58
85.666667,1807.1,64.63,58.44,455.94,60.72,0.924,95.16,7.07,0.189,11.86,14.68,30.81,59.47,983.05,850.0,13.34,52.26,0,26.94,0.93,742.8,10.0,8.43,57.36,0.427,96.26,445.67,0.922,27.23,7.58,45.49,0.0,0.87,32042.0,11.88,81.919,17.68,1.009,40.0,7.57
85.683333,1802.7,64.88,58.32,454.85,60.82,0.981,95.15,7.14,0.185,11.91,14.61,30.7,59.53,983.09,850.0,13.33,52.27,0,26.94,0.84,739.8,10.0,8.56,57.52,0.437,96.27,445.68,1.283,27.23,7.41,45.32,0.0,0.87,31783.0,11.89,81.919,17.76,1.001,40.0,7.58
85.7,1790.0,64.07,58.87,457.11,60.57,0.932,95.17,7.15,0.187,11.48,14.52,30.6,59.4,983.19,850.0,13.31,52.46,0,26.91,0.92,734.3,10.0,8.43,57.13,0.422,96.29,445.7,1.188,27.23,7.08,45.16,0.0,0.86,32120.0,11.97,81.919,17.73,0.998,40.0,7.63
85.716667,1789.5,63.85,58.71,457.94,60.66,0.932,95.19,7.26,0.186,11.45,14.42,30.79,59.31,983.12,850.0,13.3,52.79,0,26.93,0.84,735.8,10.0,8.5,57.46,0.439,96.29,445.72,1.165,27.24,7.17,44.84,0.0,0.86,32255.0,11.68,81.919,17.49,1.007,40.0,7.75
85.733333,1809.7,64.03,58.16,458.27,60.86,0.953,95.16,7.17,0.189,11.56,14.28,30.76,59.61,983.12,850.0,13.28,52.66,0,26.94,1.04,747.0,10.0,8.87,57.67,0.434,96.27,445.73,1.175,27.23,6.87,44.79,0.0,0.87,32252.0,11.61,81.919,17.74,1.012,40.0,7.87
85.75,1811.9,63.75,58.53,459.15,60.73,0.931,95.16,6.98,0.193,11.59,14.35,30.88,59.41,983.12,850.0,13.25,52.76,0,26.88,1.0,748.6,10.47,9.33,57.83,0.428,96.28,445.75,1.288,27.2,7.01,44.97,0.0,0.9,32332.0,11.88,81.919,17.67,1.016,40.0,8.01
85.766667,1807.6,63.66,58.78,459.21,60.92,0.918,95.17,6.92,0.2,11.4,14.18,30.65,59.69,983.27,850.0,13.28,52.45,0,26.9,0.86,746.4,10.76,9.57,57.4,0.429,96.3,445.77,1.135,27.22,7.09,44.92,0.0,0.84,32932.0,11.71,81.918,17.86,1.008,40.0,8.14
85.783333,1813.8,63.98,58.37,457.78,60.65,0.894,95.17,6.87,0.195,11.42,14.21,30.85,59.63,983.33,850.0,13.32,52.83,0,26.93,1.18,749.4,10.84,9.71,57.26,0.44,96.27,445.78,1.244,27.24,7.03,44.57,0.0,0.9,32747.0,11.92,81.918,17.53,1.001,40.0,8.28
85.8,1799.8,64.52,58.09,456.27,60.4,0.919,95.15,6.92,0.193,11.43,14.23,30.8,59.32,983.23,850.0,13.32,52.32,0,26.96,1.04,742.2,10.0,9.5,57.32,0.43,96.27,445.8,1.095,27.27,6.91,44.03,0.0,0.91,32584.0,11.63,81.918,17.56,0.998,40.0,8.37
85.816667,1825.1,64.11,58.53,457.31,60.57,0.925,95.12,6.89,0.194,11.45,14.44,30.86,59.72,983.04,850.0,13.28,52.49,0,26.95,1.26,752.2,10.64,9.65,57.24,0.428,96.28,445.82,1.212,27.23,6.97,44.32,0.0,0.92,32525.0,12.29,81.918,17.44,0.993,40.0,8.46
85.833333,1837.8,64.31,58.5,462.15,60.75,0.922,95.13,6.9,0.197,11.19,14.4,30.87,59.99,983.05,850.0,13.27,52.23,0,26.93,0.87,758.0,10.39,9.62,57.31,0.409,96.26,445.83,1.001,27.23,6.46,44.91,0.0,0.93,32563.0,12.52,81.918,17.2,0.994,40.0,8.51
85.85,1834.6,64.64,58.84,464.92,60.64,0.894,95.12,6.79,0.196,11.39,14.32,30.89,59.75,982.93,850.0,13.27,52.42,0,26.92,0.95,756.9,10.73,9.66,57.21,0.415,96.26,445.85,1.253,27.22,6.72,44.54,0.0,0.9,32679.0,12.5,81.918,17.14,0.99,40.0,8.54
85.866667,1837.9,64.39,58.68,458.51,60.64,0.869,95.11,6.78,0.197,11.2,14.17,30.92,59.66,982.85,850.0,13.23,52.87,0,26.93,1.21,758.5,11.0,9.57,57.03,0.429,96.24,445.87,1.098,27.22,6.89,44.74,0.0,0.92,32226.0,12.54,81.918,16.91,0.993,40.0,8.57
85.883333,1831.2,63.9,58.88,452.23,60.59,0.884,95.12,6.86,0.193,11.2,14.22,30.9,60.08,982.75,850.0,13.23,53.1,0,26.92,1.26,754.4,10.81,9.34,56.91,0.427,96.25,445.88,1.448,27.22,6.63,45.2,0.0,0.91,32275.0,12.57,81.918,16.77,0.993,40.0,8.6
85.9,1829.7,63.53,58.55,452.81,60.32,0.899,95.15,6.71,0.188,11.43,14.31,30.96,60.06,982.72,850.0,13.24,53.49,0,26.9,1.35,754.7,10.35,9.17,56.98,0.426,96.25,445.9,1.823,27.22,7.06,45.05,0.0,0.9,32130.0,12.43,81.918,17.25,0.991,40.0,8.64
85.916667,1831.7,63.86,58.14,451.06,60.73,0.904,95.15,6.95,0.191,11.37,14.26,30.92,60.01,982.67,850.0,13.2,53.05,0,26.93,1.37,755.3,10.43,9.11,57.19,0.428,96.24,445.92,1.489,27.22,6.97,45.76,0.0,0.91,32022.0,12.67,81.918,17.77,0.995,40.0,8.69
85.933333,1831.0,63.6,57.6,451.92,60.65,0.961,95.16,6.89,0.192,11.49,14.29,30.92,59.92,982.81,850.0,13.15,52.48,0,26.95,1.49,755.1,10.78,9.24,57.33,0.436,96.24,445.93,1.274,27.23,6.29,45.16,0.0,0.89,31865.0,12.96,81.918,17.66,0.998,40.0,8.7
85.95,1841.4,63.65,57.4,447.04,60.3,0.932,95.12,6.92,0.194,11.57,14.56,30.84,59.32,982.79,850.0,13.18,52.5,0,26.95,1.53,758.0,10.39,9.03,57.5,0.418,96.24,445.95,1.176,27.25,6.63,44.65,0.0,0.89,32021.0,12.62,81.918,17.66,0.998,40.0,8.7
85.966667,1832.1,64.07,57.25,451.07,60.66,0.958,95.12,6.88,0.192,11.49,14.52,30.75,59.25,982.85,850.0,13.19,52.42,0,26.93,1.5,753.0,10.98,8.96,57.59,0.418,96.22,445.97,1.312,27.26,6.67,45.11,0.0,0.88,32215.0,12.78,81.918,17.94,0.997,40.0,8.68
85.983333,1843.0,64.05,57.31,450.84,60.81,0.931,95.13,6.89,0.189,11.42,14.43,30.82,59.25,982.69,850.0,13.21,52.22,0,26.91,1.46,756.5,10.4,8.4,57.23,0.413,96.24,445.98,1.313,27.24,6.15,45.09,0.0,0.89,32177.0,12.22,81.918,17.98,0.997,40.0,8.64
86.0,1835.4,63.58,57.43,455.06,60.81,0.876,95.13,6.99,0.189,11.62,14.34,30.91,59.59,982.78,850.0,13.19,52.01,0,26.9,1.15,751.6,10.57,8.51,56.88,0.411,96.24,446.0,1.49,27.25,5.83,44.4,0.0,0.91,32034.0,12.41,81.918,18.24,0.989,40.0,8.59
86.016667,1841.4,63.7,57.36,460.71,60.79,0.904,95.13,7.12,0.183,11.63,14.29,31.01,59.75,982.69,850.0,13.18,52.18,0,26.88,1.13,755.5,10.17,9.07,56.92,0.424,96.22,446.02,1.424,27.23,6.19,44.54,0.0,0.9,32084.0,12.6,81.918,18.5,0.982,40.0,8.52
86.033333,1855.4,63.82,57.66,461.28,60.74,0.859,95.12,6.87,0.183,11.73,14.31,30.9,60.04,982.68,850.0,13.23,52.22,0,26.86,1.21,760.2,10.03,8.95,56.83,0.42,96.22,446.03,1.413,27.21,6.09,44.35,0.0,0.89,32066.0,12.87,81.918,18.38,0.981,40.0,8.42
86.05,1868.2,63.91,57.73,456.01,60.47,0.883,95.13,6.95,0.186,11.93,14.44,30.75,59.95,982.66,850.0,13.26,52.66,0,26.88,1.0,767.8,11.05,8.98,56.62,0.419,96.22,446.05,1.062,27.22,6.14,44.82,0.0,0.9,32227.0,12.23,81.918,18.15,0.984,40.0,8.32
86.066667,1845.1,64.13,58.04,454.39,60.54,0.907,95.12,6.92,0.192,11.75,14.29,30.83,59.97,982.74,850.0,13.29,52.53,0,26.9,0.97,760.8,11.46,9.01,56.36,0.402,96.22,446.07,0.883,27.23,6.17,45.14,0.0,0.9,32276.0,11.77,81.918,17.98,0.993,40.0,8.3
86.083333,1851.0,63.55,58.43,457.83,60.25,0.961,95.14,7.02,0.19,11.86,14.25,30.89,59.72,982.7,850.0,13.32,52.53,0,26.95,0.74,762.4,11.5,9.01,56.43,0.403,96.17,446.08,0.867,27.27,6.4,45.49,0.0,0.86,32352.0,11.55,81.918,17.88,0.995,40.0,8.26
86.1,1862.2,63.61,58.47,459.06,60.53,0.913,95.13,7.15,0.196,11.78,14.31,30.75,60.15,982.76,850.0,13.3,52.88,0,26.93,0.82,766.2,11.14,9.01,56.62,0.419,96.19,446.1,0.687,27.26,6.48,45.65,0.0,0.85,32696.0,11.68,81.918,18.15,0.992,40.0,8.29
86.116667,1855.5,63.17,58.39,455.32,60.71,0.938,95.12,6.97,0.193,11.62,14.43,30.95,60.38,982.74,850.0,13.3,53.2,0,26.93,0.87,764.0,11.61,9.26,56.93,0.417,96.18,446.12,0.612,27.24,6.41,46.01,0.0,0.9,32740.0,12.14,81.918,17.99,0.99,40.0,8.33
86.133333,1864.6,63.58,58.29,451.83,60.48,0.966,95.12,6.88,0.193,11.74,14.34,30.95,60.42,982.76,850.0,13.24,53.39,0,26.93,0.99,767.2,12.09,9.41,56.86,0.398,96.17,446.13,0.713,27.24,6.55,46.14,0.0,0.89,33032.0,11.77,81.918,17.64,0.986,40.0,8.4
86.15,1849.5,63.36,58.54,452.5,60.57,1.014,95.09,6.78,0.193,11.68,14.19,30.91,60.17,982.87,850.0,13.28,53.37,0,26.91,1.1,761.2,11.13,9.51,56.75,0.4,96.17,446.15,0.533,27.24,6.51,46.27,0.0,0.9,33033.0,11.87,81.918,17.6,0.987,40.0,8.45
86.166667,1848.7,63.46,58.63,455.66,60.49,1.047,95.1,6.92,0.196,11.73,14.27,31.03,60.32,983.01,850.0,13.21,53.18,0,26.94,0.96,760.2,10.54,9.24,56.78,0.407,96.18,446.17,0.4,27.26,6.4,46.3,0.0,0.92,33186.0,11.75,81.918,17.73,0.988,40.0,8.51
86.183333,1869.9,63.36,58.25,460.03,60.49,1.07,95.13,6.85,0.193,11.71,14.45,30.99,60.65,982.95,850.0,13.23,53.3,0,26.94,1.07,769.7,10.0,9.16,56.81,0.417,96.18,446.18,0.4,27.24,6.53,46.69,0.0,0.95,33162.0,11.93,81.918,17.77,0.989,40.0,8.54
86.2,1868.8,63.19,57.83,461.06,60.35,1.041,95.11,6.92,0.189,11.7,14.78,30.95,60.38,982.95,850.0,13.21,53.72,0,26.99,0.88,769.0,10.6,9.33,56.82,0.421,96.16,446.2,0.4,27.26,6.23,46.43,0.0,0.94,33332.0,11.43,81.918,17.36,0.992,40.0,8.6
86.216667,1870.3,63.37,57.96,463.32,60.65,1.039,95.09,6.92,0.186,11.57,14.72,30.93,59.79,982.97,850.0,13.24,53.98,0,26.99,1.03,770.3,10.98,9.19,56.83,0.419,96.17,446.22,0.4,27.25,6.5,46.53,0.0,0.92,33635.0,11.55,81.918,17.53,0.997,40.0,8.62
86.233333,1860.9,63.2,57.59,459.56,60.63,1.036,95.06,6.98,0.188,11.29,14.45,30.93,59.42,982.93,850.1,13.26,54.04,0,26.95,0.95,768.4,11.83,9.07,56.91,0.423,96.17,446.23,0.4,27.21,6.46,46.06,0.0,0.96,33456.0,10.84,81.918,17.77,1.0,40.0,8.6
86.25,1854.8,63.01,57.76,458.31,60.75,1.027,95.04,7.06,0.188,11.14,14.27,30.94,59.11,983.08,850.3,13.27,54.17,0,26.94,0.94,763.8,10.54,8.84,56.6,0.421,96.17,446.25,0.432,27.19,6.28,46.23,0.0,0.96,33390.0,10.87,81.918,17.79,0.995,40.0,8.53
86.266667,1861.8,62.79,57.54,456.67,60.52,1.006,95.06,7.07,0.186,11.28,14.34,30.88,59.12,983.03,850.4,13.26,54.48,0,26.9,1.32,766.3,11.23,8.92,56.54,0.428,96.18,446.27,0.4,27.17,5.96,46.38,0.0,0.97,33607.0,11.05,81.918,17.78,0.999,40.0,8.5
86.283333,1858.1,63.36,57.88,455.7,60.62,1.025,95.07,7.08,0.189,11.04,14.18,30.93,58.6,983.01,850.4,13.27,54.49,0,26.92,1.32,764.4,10.48,9.3,56.42,0.438,96.15,446.28,0.4,27.19,6.39,45.72,0.0,0.95,33341.0,11.11,81.918,17.58,0.995,40.0,8.5
86.3,1871.2,63.32,57.58,451.81,60.67,0.999,95.07,7.06,0.193,11.3,14.29,30.97,58.76,983.03,850.3,13.28,54.81,0,26.91,1.53,768.4,10.76,9.01,56.75,0.435,96.14,446.3,0.4,27.18,6.62,44.95,0.0,0.95,33439.0,11.21,81.918,17.71,0.997,40.0,8.5
86.316667,1856.1,63.54,57.74,448.56,60.76,1.034,95.06,7.0,0.191,11.24,14.3,31.03,59.01,983.09,850.4,13.29,54.86,0,26.89,1.46,761.9,11.03,8.66,56.82,0.432,96.11,446.32,0.498,27.19,6.67,45.0,0.0,0.92,33728.0,11.27,81.918,17.59,0.998,40.0,8.54
86.333333,1846.3,63.96,57.64,453.4,60.85,1.042,95.07,7.15,0.188,11.46,14.22,31.11,58.96,983.01,850.3,13.31,54.99,0,26.88,1.57,758.0,11.7,8.7,56.7,0.431,96.09,446.33,0.465,27.2,6.94,44.73,0.0,0.94,34298.0,11.78,81.918,17.85,1.006,40.0,8.62
86.35,1853.8,63.51,57.74,448.87,60.78,1.051,95.08,7.02,0.184,11.62,14.09,31.07,58.3,982.91,850.2,13.35,55.4,0,26.87,1.57,761.6,11.62,9.03,57.0,0.435,96.08,446.35,0.542,27.18,6.88,44.71,0.0,0.91,34194.0,12.01,81.918,18.43,1.005,40.0,8.75
86.366667,1841.0,63.56,57.8,453.28,60.64,1.066,95.07,6.98,0.186,11.61,14.32,31.2,58.48,982.92,850.1,13.33,55.15,0,26.88,1.37,756.9,12.95,9.23,56.94,0.437,96.09,446.37,0.651,27.21,7.03,44.49,0.0,0.91,34903.0,11.99,81.918,18.4,1.004,40.0,8.83
86.383333,1853.8,63.22,57.44,454.02,60.58,1.076,95.04,7.16,0.184,11.71,14.24,31.24,58.44,982.99,850.1,13.37,55.03,0,26.89,1.39,761.6,12.27,8.93,56.83,0.431,96.13,446.38,0.722,27.21,7.38,44.98,0.0,0.93,35174.0,12.69,81.918,18.56,1.002,40.0,8.92
86.4,1870.3,63.4,57.55,451.88,60.08,1.088,95.06,7.18,0.184,12.02,14.5,31.34,58.58,982.89,850.2,13.34,55.09,0,26.91,1.41,767.2,12.19,9.06,56.79,0.437,96.15,446.4,0.862,27.23,7.11,45.32,0.0,0.95,34377.0,13.06,81.918,18.47,1.006,40.0,9.02
86.416667,1885.1,63.88,57.42,451.9,59.95,1.03,95.09,7.0,0.189,11.94,14.49,31.43,58.88,982.87,850.1,13.36,55.19,0,26.9,1.46,773.3,12.1,9.01,56.97,0.448,96.14,446.42,0.923,27.24,6.94,44.72,0.0,0.91,34127.0,12.8,81.918,18.2,1.007,40.0,9.15
86.433333,1866.2,64.23,57.25,451.55,60.01,1.009,95.1,6.9,0.19,11.91,14.59,31.2,58.18,982.79,850.3,13.33,55.0,0,26.91,1.71,766.1,11.9,9.29,56.95,0.436,96.13,446.43,1.034,27.25,6.91,44.68,0.0,0.93,33960.0,12.65,81.918,18.38,1.005,40.0,9.23
86.45,1863.9,64.55,57.32,454.32,59.81,0.986,95.1,6.98,0.188,12.02,14.48,31.2,58.37,982.7,850.4,13.39,55.08,0,26.92,1.65,764.1,11.57,9.58,56.74,0.44,96.14,446.45,1.0,27.25,7.24,44.67,0.0,0.97,33661.0,12.69,81.918,18.55,1.008,40.0,9.3
86.466667,1875.2,64.48,57.46,449.86,59.75,1.007,95.07,7.18,0.187,11.99,14.36,31.15,58.7,982.69,850.4,13.4,54.91,0,26.88,1.58,768.6,11.5,9.38,56.42,0.436,96.16,446.47,0.992,27.21,7.1,44.11,0.0,0.96,33829.0,12.54,81.918,18.79,1.016,40.0,9.37
86.483333,1870.9,64.82,57.27,454.23,60.32,1.015,95.06,7.01,0.188,11.92,14.22,31.04,58.88,982.6,850.3,13.43,54.73,0,26.88,1.48,770.5,11.47,9.23,56.65,0.425,96.16,446.48,1.116,27.23,6.74,43.77,0.0,0.95,33413.0,12.76,81.918,18.68,1.022,40.0,9.38
86.5,1877.7,64.16,57.39,453.41,60.36,0.983,95.07,7.04,0.186,11.96,14.26,31.11,59.01,982.6,850.3,13.49,54.69,0,26.91,1.61,772.2,11.23,9.13,56.7,0.431,96.14,446.5,0.97,27.23,6.4,43.5,0.0,1.0,33695.0,12.74,81.918,18.87,1.026,40.0,9.39
86.516667,1862.2,64.61,57.31,456.85,60.53,0.96,95.12,7.06,0.188,11.96,14.28,31.16,58.95,982.66,850.4,13.52,55.15,0,26.87,1.39,768.9,10.8,9.38,56.42,0.44,96.16,446.52,1.134,27.22,6.68,43.51,0.0,0.99,33818.0,12.39,81.918,18.85,1.021,40.0,9.33
86.533333,1868.1,64.61,57.2,453.93,60.58,0.952,95.13,7.13,0.191,11.86,14.09,31.05,59.17,982.66,850.3,13.57,55.15,0,26.88,1.11,770.7,11.15,9.25,56.29,0.447,96.17,446.53,1.117,27.22,6.44,43.81,0.0,0.94,33877.0,12.17,81.918,18.76,1.019,40.0,9.28
86.55,1878.8,65.06,57.16,453.2,60.47,0.977,95.11,7.21,0.19,11.84,14.25,31.01,59.2,982.73,850.2,13.53,55.76,0,26.9,0.99,774.6,10.95,9.27,56.56,0.44,96.19,446.55,0.8,27.23,6.13,43.75,0.0,0.95,33682.0,12.22,81.918,18.91,1.018,40.0,9.27
86.566667,1873.6,64.88,57.13,453.91,59.93,0.982,95.1,7.16,0.189,11.72,14.19,31.17,59.1,982.78,850.2,13.52,55.96,0,26.92,1.13,771.4,11.4,9.2,56.58,0.444,96.21,446.57,0.812,27.24,6.29,43.41,0.0,1.01,33729.0,12.64,81.918,18.97,1.009,40.0,9.22
86.583333,1881.4,64.72,57.35,455.21,59.99,0.999,95.09,7.24,0.191,11.62,14.27,31.25,59.13,982.75,850.0,13.52,56.11,0,26.95,1.56,775.5,12.35,9.06,57.18,0.445,96.19,446.58,0.412,27.26,5.94,43.48,0.0,1.05,33812.0,12.36,81.918,18.93,1.015,40.0,9.21
86.6,1882.6,64.62,57.21,457.97,60.25,1.005,95.09,7.21,0.19,11.56,14.29,31.08,58.86,982.7,850.1,13.51,56.61,0,26.93,1.34,775.0,12.18,9.14,57.32,0.431,96.18,446.6,0.438,27.25,6.3,43.03,0.0,1.02,33974.0,12.34,81.918,18.92,1.008,40.0,9.16
86.616667,1879.4,64.86,57.25,454.88,60.44,0.988,95.07,6.94,0.19,11.66,14.37,30.99,58.7,982.7,850.2,13.5,56.71,0,26.9,1.28,774.2,11.94,8.95,57.19,0.434,96.17,446.62,0.4,27.23,6.19,43.07,0.0,1.01,33731.0,12.6,81.918,18.71,1.009,40.0,9.08
86.633333,1871.1,64.27,57.5,451.38,60.63,0.999,95.07,6.85,0.184,11.66,14.49,31.08,58.86,982.67,850.2,13.49,56.67,0,26.87,1.36,769.8,11.22,8.75,57.34,0.432,96.17,446.63,0.4,27.21,6.67,43.44,0.0,0.99,33646.0,12.56,81.918,19.04,1.003,40.0,9.01
86.65,1873.1,63.87,57.45,454.6,60.46,0.959,95.03,6.86,0.184,12.05,14.55,30.94,59.01,982.62,850.3,13.46,56.53,0,26.85,1.03,767.7,10.46,8.98,57.53,0.433,96.19,446.65,0.4,27.19,6.48,43.33,0.0,0.99,33982.0,12.35,81.918,18.93,1.003,40.0,8.95
86.666667,1879.1,63.58,57.54,448.01,60.62,0.981,95.02,6.78,0.184,11.91,14.49,30.97,58.94,982.51,850.3,13.5,56.26,0,26.88,1.2,770.5,10.0,9.18,57.39,0.434,96.21,446.67,0.4,27.2,5.9,43.85,0.0,0.97,33738.0,12.64,81.918,19.26,1.006,40.0,8.9
86.683333,1877.0,63.45,57.77,449.65,60.83,0.945,95.04,6.57,0.187,12.0,14.59,30.96,58.69,982.64,850.4,13.54,56.73,0,26.85,1.26,769.8,10.78,9.24,57.42,0.445,96.25,446.68,0.4,27.18,5.94,44.31,0.0,0.96,33724.0,12.17,81.918,19.44,1.008,40.0,8.88
